"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The Journal of the American Heart Association (JAHA), has published two new articles this month on how to detect an… https://t.co/MmMGRCWvbc",FALSE,69,NA,2022-10-31 15:56:33,TRUE,NA,"1587111289578364928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnCunnington5",48,FALSE,FALSE,NA,NA
"@SaranidStefan @bruhbro951 @Transmaiandevil @joncoopertweets Great to know that I’m correct in holding disdain for… https://t.co/UtNs6bdXp2",FALSE,0,"SaranidStefan",2022-10-31 15:55:45,TRUE,"1587100306554425347","1587111091351572481","738979548084219904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FillingTea",0,FALSE,FALSE,NA,NA
"Just wanted to let Marylanders know that after testing positive for COVID-19, I am working from home. Fortunately,… https://t.co/wDRvvzXzVq",FALSE,48,NA,2022-10-31 15:55:12,TRUE,NA,"1587110953102954502",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GovLarryHogan",17,FALSE,FALSE,NA,NA
"@megbasham @ChristinaPushaw I’ll take it once @CDCgov executives resign, they renounce their Covid-19 vaccine recom… https://t.co/h7IAOlBs81",FALSE,1,"megbasham",2022-10-31 15:54:23,TRUE,"1587073254707060739","1587110747619950592","402862978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WarrenCrosby10",0,FALSE,FALSE,NA,NA
"@Euniqueje @elonmusk Probably COVID-19 vaccine related!",FALSE,0,"Euniqueje",2022-10-31 15:53:22,FALSE,"1586802585712971777","1587110487954702336","14471742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VincentDrumr62",0,FALSE,FALSE,NA,NA
"Listen out for Dr Stewart Findlay tonight on @BBCTees Radio Tees talking about the COVID-19 and Flu vaccine uptake… https://t.co/VkTKwMI51O",FALSE,0,NA,2022-10-31 15:53:11,TRUE,NA,"1587110443142742018",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NENC_NHS",1,FALSE,FALSE,NA,NA
"@Jillwrite @Mark_Butler_MP @PMalinauskasMP Like the gov gave af. 

All about the big dogs mate.
https://t.co/BzXO9cZFvR",FALSE,0,"MckrakenSquids",2022-10-31 15:52:14,FALSE,"1587109680421441536","1587110202704556032","1289927549066211328","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MckrakenSquids",0,FALSE,FALSE,NA,NA
"Calgary Alberta #ABstorm YYC YBW
2022, Oct 31, 9:50
Zoo Bridge Sky/xx
COVID-19 Vaccination Booking… https://t.co/EVFepuKCSP",FALSE,0,NA,2022-10-31 15:51:57,TRUE,NA,"1587110133427236864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WxKenYYC",0,FALSE,FALSE,NA,NA
"Novavax COVID-19 vaccine is available at our South Hill Mall and Lakewood Towne Center clinics. Find your dose at… https://t.co/dWxPvZrAxs",FALSE,1,"TPCHD",2022-10-31 15:51:25,TRUE,"1587109998710095873","1587110000597635073","450941611","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TPCHD",0,FALSE,FALSE,NA,NA
"We have COVID-19 vaccine doses for ages 6 months and older and bivalent booster doses for ages 5 and older at all o… https://t.co/1jNULSZBUY",FALSE,1,NA,2022-10-31 15:51:25,TRUE,NA,"1587109998710095873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TPCHD",0,FALSE,FALSE,NA,NA
"Aus Artikel publiziert bei The Lancet im Feb21: 

""Therefore, confronting COVID-19 vaccine misinformation necessita… https://t.co/oM2YnzEp1d",FALSE,5,NA,2022-10-31 15:50:19,TRUE,NA,"1587109721789669378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mayim_or",1,FALSE,FALSE,NA,NA
"Nike lifts COVID-19 vaccine requirement - https://t.co/U3c0TVTzhE https://t.co/U7x8SHddIM",FALSE,0,NA,2022-10-31 15:49:34,FALSE,NA,"1587109531833991170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rafacuas",0,FALSE,FALSE,NA,NA
"@ggreenwald The worst gaslighting this weekend was being told to feel sorry for millionaire Twitter executives who… https://t.co/1gTwXynXmd",FALSE,4,"ggreenwald",2022-10-31 15:46:40,TRUE,"1587108236074913794","1587108802830094336","16076032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dchomecoming",1,FALSE,FALSE,NA,NA
"Why the U.S. Doesn’t Have a Nasal Vaccine for COVID-19 https://t.co/J7SSJp4qae",FALSE,0,NA,2022-10-31 15:46:23,FALSE,NA,"1587108732722356224",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ThePressUnited",0,FALSE,FALSE,NA,NA
"The best way to protect yourself, your family, and your community against COVID-19 is with an updated bivalent boos… https://t.co/uijY0kM8JO",FALSE,2,NA,2022-10-31 15:44:22,TRUE,NA,"1587108226117648388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoVAXMaryland",2,FALSE,FALSE,NA,NA
"@niubi Fosun + BioNTech Vaccine never got approved https://t.co/eYQnrzg90G",FALSE,0,"niubi",2022-10-31 15:44:16,FALSE,"1587105374448107522","1587108197797593088","3512101","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mambakapital",0,FALSE,FALSE,NA,NA
"@CaptDaggett @ksorbs If the COVID strain exactly matches the one you were vaccinated for - sure.

But if you have n… https://t.co/7a5Ujewyn7",FALSE,0,"CaptDaggett",2022-10-31 15:43:57,TRUE,"1587105222337478657","1587108121083789312","1693495718","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kittenhawk1",0,FALSE,FALSE,NA,NA
"@DJones77749813 The Novavax COVID-19 vaccine has not been approved or licensed by the U.S. FDA, but has been author… https://t.co/uKhF6YAPPe",FALSE,0,"DJones77749813",2022-10-31 15:43:21,TRUE,"1586991826782720002","1587107969925525504","1346977277368680449","<a href=""https://www.lithium.com"" rel=""nofollow"">Khoros CX</a>","Novavax",0,FALSE,FALSE,NA,NA
"@NYCHealthCommr plz help us understand the risks to #kids of the #Covid_19 #vaccine such as this young man, and Ern… https://t.co/DjL6lFA7rq",FALSE,1,"NYCHealthCommr",2022-10-31 15:43:08,TRUE,NA,"1587107916397551621","2350222669","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diane_pagen",0,FALSE,FALSE,NA,NA
"@DJones77749813 The Novavax COVID-19 vaccine, Adjuvanted is now available as a first booster dose in the U.S. for a… https://t.co/TDfv6xNqvb",FALSE,0,"DJones77749813",2022-10-31 15:43:05,TRUE,"1586991826782720002","1587107903437406208","1346977277368680449","<a href=""https://www.lithium.com"" rel=""nofollow"">Khoros CX</a>","Novavax",0,FALSE,FALSE,NA,NA
"Flu and COVID-19 can both cause serious illness and spread more easily when mixing indoors during winter. Many peop… https://t.co/63UrN6KHXf",FALSE,1,NA,2022-10-31 15:43:00,TRUE,NA,"1587107880058195970",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillingdonNHSFT",0,FALSE,FALSE,NA,NA
"Monitoring Mentions of COVID-19 Vaccine Side Effects on Japanese and Indonesian Twitter: Infodemiological Study https://t.co/rKUjpOWfYm",FALSE,0,NA,2022-10-31 15:42:34,FALSE,NA,"1587107771358806017",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","maryheston",0,FALSE,FALSE,NA,NA
"Ugur Sahin, CEO of BioNTech, who invented the Pfizer Covid-19 vaccine admits he was not vaccinated https://t.co/xUAUb6oLBR",FALSE,0,NA,2022-10-31 15:41:11,FALSE,NA,"1587107424913195012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DadaDeliechten1",0,FALSE,FALSE,NA,NA
"@nportocarero @CarlNicholls6 @Taika_Jonne @PaulBastinIII @steveinpursuit Well, I don’t expect a reply at this point… https://t.co/WbWtSqc0DU",FALSE,0,"kentskinner",2022-10-31 15:40:24,TRUE,"1587101558793474048","1587107227017826304","91413721","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kentskinner",0,FALSE,FALSE,NA,NA
"Well, the dead can't regret anything can they?

Because way more unvaccinated people died from Covid-19 than vaccin… https://t.co/OER6cmACPe",FALSE,0,NA,2022-10-31 15:39:14,TRUE,NA,"1587106933290541056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TowardsUhuru",0,FALSE,FALSE,NA,NA
"@Antoine81597369 The Pfizer-BioNTech Comirnaty COVID-19 bivalent vaccine targets the Omicron subvariants and the or… https://t.co/jOpVM7hDd2",FALSE,0,"Antoine81597369",2022-10-31 15:38:17,TRUE,"1583789333420871680","1587106695913897984","863803663738949632","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","regionofpeel",0,FALSE,FALSE,NA,NA
"COVID-19 Booster walk-in vaccine clinic TOMORROW from 10am-4pm 

📍 Wood Green Library, 187-197A High Road, London N… https://t.co/VjMlsouqyQ",FALSE,0,NA,2022-10-31 15:37:15,TRUE,NA,"1587106432071204864",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HaringeyNCLICB",0,FALSE,FALSE,NA,NA
"Please take a look at the flyers attached for upcoming COVID Vaccine Clinics. Visit https://t.co/RnB0kxiKcz to regi… https://t.co/AuMhaQNSWF",FALSE,0,NA,2022-10-31 15:37:01,TRUE,NA,"1587106375058001920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrojansUHS",0,FALSE,FALSE,NA,NA
"Why the U.S. Doesn’t Have a Nasal Vaccine for COVID-19 - TIME https://t.co/7DjmlKy00B",FALSE,1,NA,2022-10-31 15:36:04,FALSE,NA,"1587106134988668929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trishorwen",0,FALSE,FALSE,NA,NA
"69 #Covid_19 cases reported in #Telangana on Monday. Active cases 521, samples tested 7,330. Hyd reports 40 cases,… https://t.co/Rv1q5dti5s",FALSE,3,NA,2022-10-31 15:35:18,TRUE,NA,"1587105944365924353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samurai_one",3,FALSE,FALSE,NA,NA
"@michaeljknowles Never forget...

""Fifty-nine percent (59%) of Democratic voters would favor a government policy re… https://t.co/unYyDwCq7B",FALSE,1,"michaeljknowles",2022-10-31 15:31:40,TRUE,"1587104513592369152","1587105029680398339","31047836","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrewgjd",0,FALSE,FALSE,NA,NA
"@CTVNews @NatCitizens ""experts say it is because women have more robust immune responses to vaccinations.""

Well th… https://t.co/5yTOKzitvZ",FALSE,8,"CTVNews",2022-10-31 15:31:07,TRUE,"1587064405489065985","1587104889133535232","203123011","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CanTrueCrime",0,FALSE,FALSE,NA,NA
"Editor-in-Chief of Renowned Science Journal Ousted for Publishing Science Questioning COVID-19 Vaccine Safety https://t.co/pG1HWHmoCO",FALSE,0,NA,2022-10-31 15:30:35,FALSE,NA,"1587104758149500929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BossertArt",0,FALSE,FALSE,NA,NA
"Regular physical activity is linked to improved vaccine effectiveness.

Compared to individuals with low activity l… https://t.co/fwYOMaWH0H",FALSE,5,NA,2022-10-31 15:30:28,TRUE,NA,"1587104727367663619",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","humanOS_me",2,FALSE,FALSE,NA,NA
"Chris cares for his mum, Mary. They both became extremely ill with COVID-19 before receiving their vaccine.

During… https://t.co/gfsCtDbr7d",FALSE,0,NA,2022-10-31 15:30:14,TRUE,NA,"1587104667233812486",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NENC_NHS",0,FALSE,FALSE,NA,NA
"The Rockland County Dept. of Health will be offering the COVID-19 bivalent vaccine booster for 12 years &amp; older on… https://t.co/zju1pzPOQW",FALSE,0,NA,2022-10-31 15:29:15,TRUE,NA,"1587104418826166272",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","rockhealth",0,FALSE,FALSE,NA,NA
"Our COVID-19 testing and vaccine efforts for schools and child cares will stay in place, even while COVID-19 emerge… https://t.co/iHtCBBG7L8",FALSE,3,NA,2022-10-31 15:29:04,TRUE,NA,"1587104372965752833",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","WADeptHealth",2,FALSE,FALSE,NA,NA
".
Those involved in the 2020 election steal are responsible for the Covid-19 vaccine genocide and economic collapse… https://t.co/7LXh9RjqPp",FALSE,5,NA,2022-10-31 15:27:58,TRUE,NA,"1587104096049254400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","im75social2",4,FALSE,FALSE,NA,NA
"@ElRealColonel @Echolalius1 @energydad9965 @dorisberriz @kylenabecker That would be up to them.

The vaccine only s… https://t.co/5ndapLlBxR",FALSE,0,"ElRealColonel",2022-10-31 15:27:35,TRUE,"1587098253199380483","1587104000708575240","798036858789838848","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kittenhawk1",0,FALSE,FALSE,NA,NA
"@LinaHidalgoTX @AlexMealer4HCTX Here are some facts for those of you who haven't heard:

https://t.co/eACZNXnSu0",FALSE,7,"ogwausa",2022-10-31 15:27:24,FALSE,"1587103230672179200","1587103956886589446","1267392775579930624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ogwausa",0,FALSE,FALSE,NA,NA
"IF YOUR TIME IS SHORT

- Bodybuilder Doug Brignole posted on Facebook in April 2021 about getting vaccinated agains… https://t.co/kg85cYfGeL",FALSE,0,"JrmChenu",2022-10-31 15:26:52,TRUE,"1587103534495027200","1587103819065954305","185741133","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JrmChenu",0,FALSE,FALSE,NA,NA
"@mightylzrdking Facts. That's what's going on here.

https://t.co/eACZNXnSu0",FALSE,0,"mightylzrdking",2022-10-31 15:26:36,FALSE,"1587103412142882816","1587103752431050756","2481097908","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ogwausa",0,FALSE,FALSE,NA,NA
"💉The City will host 2 COVID-19 vaccine and updated booster clinics at 605 Jackson St. tomorrow.
.@HudsonRegHealth w… https://t.co/xLP9tFg7CM",FALSE,1,NA,2022-10-31 15:26:00,TRUE,NA,"1587103601666576384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CityofHoboken",1,FALSE,FALSE,NA,NA
"""Instagram posts
stated on October 17, 2022 in an Instagram post:
Bodybuilder died from the COVID-19 vaccine.

Body… https://t.co/PmnyPDUzLQ",FALSE,0,"JrmChenu",2022-10-31 15:25:44,TRUE,"1587103372460675073","1587103534495027200","185741133","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JrmChenu",0,FALSE,FALSE,NA,NA
"PolitiFact - Bodybuilder Doug Brignole died from a COVID-19 infection, not the vaccine, coroner finds https://t.co/PSQinOs77S",FALSE,0,NA,2022-10-31 15:25:05,FALSE,NA,"1587103372460675073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JrmChenu",0,FALSE,FALSE,NA,NA
"No, not a lab leak!? Was the lab U.S. owned? Leaked on purpose? Was the COVID-19 Vaccine Patent filed 3 years befor… https://t.co/6zE2A8dVPF",FALSE,0,NA,2022-10-31 15:23:11,TRUE,NA,"1587102892653416449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnacceptableCK",0,FALSE,FALSE,NA,NA
"Say BOO to the Flu and COVID-19! Get your flu and COVID vaccine today at Rowan Public Health. Call us today to make… https://t.co/HNb774W5lG",FALSE,0,NA,2022-10-31 15:23:02,TRUE,NA,"1587102857085550595",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RowanNCHealth",0,FALSE,FALSE,NA,NA
"Why the U.S. Doesn’t Have a Nasal Vaccine for COVID-19 https://t.co/k8jEVW5Fz1 via @Yahoo",FALSE,0,NA,2022-10-31 15:22:52,FALSE,NA,"1587102813829709825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CuriousKd2000",0,FALSE,FALSE,NA,NA
"@AuronMacintyre Never forget...

""Fifty-nine percent (59%) of Democratic voters would favor a government policy req… https://t.co/rBOQnGUhE6",FALSE,0,"AuronMacintyre",2022-10-31 15:22:48,TRUE,"1587101442657116162","1587102796721143809","1251900966770794498","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrewgjd",1,FALSE,FALSE,NA,NA
"Long-term COVID forecasts suggest a peak after Christmas due to seasonal factors, having both the COVID-19 and flu… https://t.co/wx2LBre0sR",FALSE,1,"emilytayjourno",2022-10-31 15:22:12,TRUE,"1587101637503582208","1587102646317498369","1587062781387366400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilytayjourno",0,FALSE,FALSE,NA,NA
"@YokoSpirit @matt30667206 @SteveBrinson11 @kylegriffin1 They have said: Trump appointed Kanye West to a high-level… https://t.co/ai0BFCKBxv",FALSE,0,"YokoSpirit",2022-10-31 15:22:08,TRUE,"1587100476998184960","1587102628156215296","1477988025431113729","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Wayupnorth8",0,FALSE,FALSE,NA,NA
"@healthbyjames Never forget...

""Fifty-nine percent (59%) of Democratic voters would favor a government policy requ… https://t.co/gvVRldHYXR",FALSE,1,"healthbyjames",2022-10-31 15:22:01,TRUE,"1587102233442803714","1587102600566132736","1478792963090169860","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrewgjd",1,FALSE,FALSE,NA,NA
"Shanghai residents get 'convenient, sweet' inhaled COVID-19 vaccine booster doses https://t.co/KcRUTpMzym",FALSE,0,NA,2022-10-31 15:20:23,FALSE,NA,"1587102190199623680",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","rubenanguiano",0,FALSE,FALSE,NA,NA
"Long-term COVID19 forecasts suggest a peak after Christmas due to seasonal factors, having both the COVID-19 and fl… https://t.co/KhKIgh3rBX",FALSE,1,"Laurenjoliver_",2022-10-31 15:19:27,TRUE,"1587101450596909056","1587101954370670592","1587043503028289542","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laurenjoliver_",0,FALSE,FALSE,NA,NA
"Flu symptoms can last for 5-7 days or more. COVID-19 symptoms may last even longer. 💪🏼 💪🏽 💪🏿Getting a flu shot and… https://t.co/0gElEvQFuL",FALSE,6,NA,2022-10-31 15:19:00,TRUE,NA,"1587101840201719808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HealthNYGov",4,FALSE,FALSE,NA,NA
"#Halloween is spooky enough without COVID-19! 👻 If it's been at least 2 months since your last COVID-19 vaccine or… https://t.co/Z9GxzTNLMj",FALSE,0,NA,2022-10-31 15:16:00,TRUE,NA,"1587101085352730631",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KCMOHealthDept",2,FALSE,FALSE,NA,NA
"On Monday, November 7th, there will be a #Covid_19 #Bivalent Booster clinic at #MPCC. No registration required.

To… https://t.co/dYmkZtghnf",FALSE,3,NA,2022-10-31 15:13:10,TRUE,NA,"1587100373059338240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theMPCC",2,FALSE,FALSE,NA,NA
"Fact Check-Toronto Zoo says red panda cub that died unexpectedly was not among animals given COVID-19 vaccine https://t.co/baDtpaoFpB",FALSE,0,NA,2022-10-31 15:12:44,FALSE,NA,"1587100262136782848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JrmChenu",0,FALSE,FALSE,NA,NA
